"tweet_text","lon","lat","Time","score","Category"
"5 Star: tjhyatt ""Melissa was extremely kind, knowledgeable, and full of patience as she help me sell my old home..."" https://t.co/8HssdRLlWA",-81.0250784,34.9248667,2017-08-31 14:00:18,2,"positive"
"Designer Lookbook: Caitlin Murray&amp;#039;s Minty Fresh Kitchen Revamp  #realestate https://t.co/KjkYVCaMum",-83.9207392,35.9606384,2017-08-31 14:00:09,1,"positive"
"15 Brookside Rd # 2A, West Orange, NJ 07052 | Zillow https://t.co/Da5Pc1Q0TW",-74.2048677,40.767323,2017-08-31 13:59:22,0,"neutral"
"46 Musano Ct, West Orange, NJ 07052 | Zillow https://t.co/fLx8D9ajyU",-74.2048677,40.767323,2017-08-31 13:58:27,0,"neutral"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/Ld0l9ktzG6 https://t.co/dLekyo9MMT",-123.1207375,49.2827291,2017-08-31 13:57:37,1,"positive"
"My book on display at Novel Bookstore in #Memphis. Thanks Wilson Robbins! @KJ_WRIGHT34 #Seattle @zillow #money https://t.co/z0ptnaGhsr",-122.3320708,47.6062095,2017-08-31 13:51:38,0,"neutral"
"Seattle-area home values are 20 percent higher than during the housing bubble, Zillow report says https://t.co/xjX7mDTi6V",-120.7401385,47.7510741,2017-08-31 13:50:02,0,"neutral"
"For rent beautiful home in Reservoir Hill right off of I-83 5 bds • 2.5 ba • 3,192 sqft home I found on Zillow? https://t.co/5r2AjtS4kg",-76.6121893,39.2903848,2017-08-31 13:47:47,2,"positive"
"Country Girl Miley Cyrus Buys $5.8M Tennessee Mansion https://t.co/FIivUIa2re https://t.co/OivTuXlaP9",-2.997664,51.584151,2017-08-31 13:47:11,0,"neutral"
"Check out this 2bd 2.0ba 916 sqft home at 265 Stewart Ave that I found on #Zillow https://t.co/gtHoVGpje6",-74.1502007,40.5795317,2017-08-31 13:41:31,0,"neutral"
"Zillow, Inc. wants a Senior Product Manager in Seattle, WA: https://t.co/cpwgPQAWTV",-95.712891,37.09024,2017-08-31 13:40:40,0,"neutral"
"How I convert leads from Zillow Instant Offers: When Realtor Veronica Figueroa receives a homeseller lead from.. https://t.co/b1f1Kch32u",-105.7820674,39.5500507,2017-08-31 13:39:36,2,"positive"
"How I convert leads from Zillow Instant Offers: When Realtor Veronica Figueroa receives a homeseller lead from.. https://t.co/MWDraC4LGF",-105.7820674,39.5500507,2017-08-31 13:39:35,2,"positive"
"#Bethpage #LongIsland #NewYork #CheckOut this 2bd 2.0ba 916 sqft #home at 265 Stewart Ave that I found on #Zillow https://t.co/gtHoVGpje6",-74.1502007,40.5795317,2017-08-31 13:39:31,0,"neutral"
"You have to see our newest listing in Cabarrus County!  Great community amenities!

https://t.co/KRtwRI3S0T",-80.8600736,35.4868032,2017-08-31 13:38:39,1,"positive"
"RT @ronnierealty: Another one of my great listings! 4 Bedroom, 2 Full Bath and Huge Family Room On A Quiet Street in Plainview! 

https://t…",-74.1502007,40.5795317,2017-08-31 13:38:04,2,"positive"
"RT @ronnierealty: One of my new listings, a #Patchogue village gem near the heart of downtown.  #LongIsland 

https://t.co/uH1Zblj6DZ https…",-74.1502007,40.5795317,2017-08-31 13:37:34,1,"positive"
"RT @ronnierealty: Check out this beautiful home in Plainedge School District. https://t.co/GhG2KeJl3b",-74.1502007,40.5795317,2017-08-31 13:36:32,1,"positive"
"Brad Inman created a new blog post, How I convert leads from Zillow Instant Offers:   How I convert lead.. https://t.co/vMRuozUdvl",-95.712891,37.09024,2017-08-31 13:35:14,2,"positive"
"Brad Inman created a new blog post, How I convert leads from Zillow Instant Offers:   How I convert lead.. https://t.co/vuRLSA1cAd",-95.712891,37.09024,2017-08-31 13:35:13,2,"positive"
"Brad Inman created a new blog post, How I convert leads from Zillow Instant Offers:   How I convert lead.. https://t.co/rSdmfLG0Ly",-105.7820674,39.5500507,2017-08-31 13:35:13,2,"positive"
"Brad Inman created a new blog post, How I convert leads from Zillow Instant Offers:   How I convert lead.. https://t.co/UEQLF1UcH5",-105.7820674,39.5500507,2017-08-31 13:35:12,2,"positive"
"You have to see our newest listing in Cabarrus County! Cute home with a southern style, wrap around porch. Great... https://t.co/auKFU9JXHa",-80.8600736,35.4868032,2017-08-31 13:33:38,2,"positive"
"Danville IL Real Estate https://t.co/aJxBgimHn3",-121.9999606,37.8215929,2017-08-31 13:32:42,0,"neutral"
"These Stylish #Floors Will Make You Rethink Your #Renovation Plans https://t.co/uDMdLq9R8i https://t.co/IEZ0FeavMH",-81.0295793,35.5316576,2017-08-31 13:30:25,1,"positive"
"RT @Jonahkingchurch: My new hobby is looking at apartments I can't afford on Zillow",-94.7404891,32.5007037,2017-08-31 13:30:10,1,"positive"
"Same house:
@Redfin: $1,304,256
@zillow: $1,391,660
@realtordotcom: $1,561,400
What?",-120.7401385,47.7510741,2017-08-31 13:29:52,0,"neutral"
"@zillow Remember these local non-profits are getting help on the ground WAY faster than Red Cross - donate to them instead!! @AvenueCDC",-122.4442906,47.2528768,2017-08-31 13:27:30,1,"positive"
".@zillow donated $15k (and is raising another $15k), I donated $25, will you donate too?? https://t.co/1YyBraAHc9 #GiveAHandToHouston",-122.4442906,47.2528768,2017-08-31 13:26:29,0,"neutral"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/xQDufH4J2s",-122.3107517,37.4614629,2017-08-31 13:26:18,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/wD1mMxcQ9s https://t.co/MzV8TROpS2",-122.4194155,37.7749295,2017-08-31 13:26:16,1,"positive"
"RT @ElevateBrokers: #HotListing in #Homestead

15600 SW 296th St, Homestead, FL 33033

All titled single family home with NO CDD &amp; NO... ht…",-80.4775569,25.4687224,2017-08-31 13:24:00,0,"neutral"
"https://t.co/dTwIMEjjeD - Brad Inman created a new blog post, How I convert leads from Zillow Instant Offer",-105.7820674,39.5500507,2017-08-31 13:20:31,1,"positive"
"You Get What You Pay For From Free Real Estate Services Sites #tallahassee #realestate https://t.co/IbR052XTsQ",-84.2807329,30.4382559,2017-08-31 13:20:23,1,"positive"
"Prof @ChrisDGlynn and @zillow aim to get a more accurate number of California homeless people. #PaulPride
https://t.co/UFS0ITfrs5",-70.9264393,43.1339545,2017-08-31 13:20:17,1,"positive"
"Visit: https://t.co/HCeW5i52PX Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/sJ8uC7EyNI",-79.7919754,36.0726354,2017-08-31 13:15:48,1,"positive"
"Have a green thumb? Creating your ideal garden isn't as hard as you might think.
https://t.co/YaFeDeXlBW",-82.4571776,27.950575,2017-08-31 13:15:08,0,"neutral"
"MAJOR MAJOR PRICE REDUCTION   IN. #Carefree! NOT to be missed opp! <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>https://t.co/aI7noI3Lko<ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>

#markets #openhouse… https://t.co/Xaap2RWfm2",-111.9260519,33.4941704,2017-08-31 13:14:05,0,"neutral"
"How I convert leads from Zillow Instant Offers https://t.co/PGQpyeGoXQ",-122.1430195,37.4418834,2017-08-31 13:13:07,1,"positive"
"RT @DeFalcoGroup: 3Br/2Ba Apartment #ForRent in #HowardBeach! Private Home! Two New Bathrooms! Formal DinRm! Lrg LivRm! EiK! $2300/mo! http…",-73.7948516,40.7282239,2017-08-31 13:12:02,0,"neutral"
"#HotListing in #Homestead

15600 SW 296th St, Homestead, FL 33033

All titled single family home with NO CDD &amp; NO... https://t.co/xBq5ReHCKo",-95.712891,37.09024,2017-08-31 13:09:38,0,"neutral"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp: https://t.co/LMfrAfdLuI",-85.7584557,38.2526647,2017-08-31 13:08:33,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/fAXKKkIQF4 https://t.co/cI0zZF8BfA",-113.5684164,37.0965278,2017-08-31 13:07:04,1,"positive"
"New article from Zillow Blog - Real Estate Market St... https://t.co/AKNoT04U5h",-90.1994042,38.6270025,2017-08-31 13:05:42,0,"neutral"
"Live in this wonderful space - #chicago New Trier school district - Northbrook Il plus 1 acre Garden :)… https://t.co/DKn6qh4AFB",-87.6297982,41.8781136,2017-08-31 13:05:42,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/UlT81W8xku",-81.5157535,27.6648274,2017-08-31 13:05:30,1,"positive"
"https://t.co/FAjxz0AD8t https://t.co/CRA8H29Cby",-98.4936282,29.4241219,2017-08-31 13:05:28,0,"neutral"
"https://t.co/wADlnDdSHv https://t.co/FYgZX1RqcJ",-70.9756186,43.304526,2017-08-31 13:05:26,0,"neutral"
"https://t.co/G8xPXQ7Qpj https://t.co/fGxn1Hj0nA",-87.4547605,41.4789246,2017-08-31 13:05:20,0,"neutral"
"https://t.co/DDF4I5mBBC https://t.co/2acJyXHDGp",-104.6960383,40.4055121,2017-08-31 13:05:19,0,"neutral"
"https://t.co/QCfuaCQr31 https://t.co/twpNF6tanN",-84.1916069,39.7589478,2017-08-31 13:05:18,0,"neutral"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp: https://t.co/OuWA2NO3MZ",-81.5471201,30.0820653,2017-08-31 13:05:15,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp - Zillow Porchlight https://t.co/N3cRVqxmC1",-90.1994042,38.6270025,2017-08-31 13:04:35,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/KTmiKnydCv https://t.co/FRC7rwr6Ji",-95.712891,37.09024,2017-08-31 13:04:28,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/xDvZYaX4xG https://t.co/xzmg8Xuykr",-75.977985,36.8529263,2017-08-31 13:04:22,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/q4lVcTS5za https://t.co/auF6UvYLlj",-77.1945247,41.2033216,2017-08-31 13:04:21,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/7xaj5DPp4n https://t.co/WenS3rvKcB",-76.6171481,36.0772906,2017-08-31 13:04:15,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/RX9VJtZP9p https://t.co/sekUgXOTrg",-117.9143012,33.8365932,2017-08-31 13:04:15,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/aSDRlpPhUy https://t.co/diHNijB9VB",-98.4170523,29.5170728,2017-08-31 13:04:10,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp #yeg #edmonton #vancouver #toronto #alberta https://t.co/P5kb4H16Y5",-113.4909267,53.544389,2017-08-31 13:03:55,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/nE9a0kla5k",-122.3320708,47.6062095,2017-08-31 13:03:29,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/B8J2wrqtnn https://t.co/grcrTN1g5e",-77.0368707,38.9071923,2017-08-31 13:02:07,1,"positive"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/quo6vTUgUE",-97.0403352,32.8998091,2017-08-31 13:01:50,1,"positive"
"RT @ARealEstateBot: #realestate Zillow Instant Offers: What’s the real estate industry’s response? https://t.co/0XURQLgFPH https://t.co/oFR…",-82.907123,40.4172871,2017-08-31 13:01:17,0,"neutral"
"#RealEstate Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/hj49HGAttk",-82.5306527,27.3364347,2017-08-31 13:01:02,1,"positive"
"3 Steps to Creating an Organized Entryway (Even If You Don't Have the Space) https://t.co/xWL6VjP1xZ https://t.co/oAw4AtV9N3",-82.9987942,39.9611755,2017-08-31 13:00:58,0,"neutral"
"3 Steps to Creating an Organized Entryway (Even If You Don't Have the Space) https://t.co/vBzQaz7cGW https://t.co/HT9iYno77w",-82.907123,40.4172871,2017-08-31 13:00:58,0,"neutral"
"5 Reasons to Keep Your Lender in the Loop When You Make an Offer https://t.co/rC8n5TXNjy #RealEstate #homebuying #tips #JackOtto",-122.4786854,48.7519112,2017-08-31 13:00:40,0,"neutral"
"Check out these must #follow for #realestate on #snapchat https://t.co/8rFmp2aSCe #ghostcodes https://t.co/m5jIM2bUsU",-117.1610838,32.715738,2017-08-31 12:59:26,0,"neutral"
"<ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B8><U+008E> Viva Las Vegas! A surprisingly nice place to live. 
""We’re 10 percent year over year in appreciation,” Tina... https://t.co/N9AXUDS0EX",-115.1398296,36.1699412,2017-08-31 12:57:48,1,"positive"
"Spectacular Oak Hammocks Estates.
#realtor #zillow #trulia #oakhammocksestates #forbes https://t.co/AKsz3NQ47f",-80.1340772,25.7826123,2017-08-31 12:56:41,1,"positive"
"First steps to selling your home https://t.co/NxBzLlxOym",-85.1393513,41.079273,2017-08-31 12:55:10,0,"neutral"
"Eco-Friendly Home Updates That Save You Green https://t.co/Ig1jyTsG71 #goinggreen #homes #energy #tips",-122.4786854,48.7519112,2017-08-31 12:55:06,0,"neutral"
"Here is all the info. https://t.co/IZCa58M49m #homeforsale",-80.8431267,35.2270869,2017-08-31 12:51:05,0,"neutral"
"Want a home with charm and uniqueness, at a fantastic price? #farmhouse https://t.co/IZCa58M49m  Please retweet for… https://t.co/fJPL1ThkmZ",-80.8431267,35.2270869,2017-08-31 12:50:03,2,"positive"
"8740 SW 104th St, Miami, FL 33176 | MLS #A10327674 | Zillow https://t.co/mUBuQpwQuZ",-80.3070395,25.6622835,2017-08-31 12:49:01,0,"neutral"
"Inman News Update How I convert leads from Zillow Instant Offers https://t.co/cHrsoZ4wgr",-109.2494014,45.6366836,2017-08-31 12:46:12,1,"positive"
"RT @zillow: Bachelorette party… or bungalow? Pre-wedding parties can put a dent in your down payment savings: https://t.co/a5p8vN7Ekz https…",-84.3864314,33.7598597,2017-08-31 12:45:05,0,"neutral"
"Taking a trendy turn
https://t.co/4X9U3IgRAa
#VittoriaLogli #HomeImprovement https://t.co/CcQUQIC9SS",-87.7878408,42.0697509,2017-08-31 12:45:03,1,"positive"
"RT @zillow: Downsizing? That’s so 2016. New data shows more homeowners -- especially millennials -- want to live large: https://t.co/EHL2ug…",-84.3864314,33.7598597,2017-08-31 12:45:00,0,"neutral"
"RT @joshreef: <ed><U+00A0><U+00BD><ed><U+00B2><U+00BB>https://t.co/riud3GXNsZ
75040 Inverness Dr,
Indian Wells, CA 92210
4 beds | 5 baths | 3,580 sf 
<ed><U+00A0><U+00BD><ed><U+00B3><U+00AC> josh@thehjc.com
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1>(424) 216…",18.643501,60.128161,2017-08-31 12:43:12,0,"neutral"
"Edgewater properties sold for $11M. 
#realtor #zillow #trulia #edgewater https://t.co/i7WFB3dbhd",-80.1340772,25.7826123,2017-08-31 12:40:09,0,"neutral"
"RT @zillow: If your name is Anne, your home may be the most valuable. https://t.co/2CkCDYwpOR https://t.co/NpOhLI6Jqo",-84.3864314,33.7598597,2017-08-31 12:37:40,1,"positive"
"RT @zillow: Add a touch of paradise to your home with an outdoor shower! It's easier to set up than you might think. https://t.co/lybFk6bIW…",-84.3864314,33.7598597,2017-08-31 12:37:37,2,"positive"
"RT @zillow: This Texas mannequin mansion is waiting for y'all. https://t.co/4xcz6kThUN https://t.co/MHgV4BXONJ",-84.3864314,33.7598597,2017-08-31 12:37:35,-1,"negative"
"RT @zillow: Should you stay or should you go? Think twice before packing up and moving to a new place. https://t.co/vgn1IdyEp2 https://t.co…",-84.3864314,33.7598597,2017-08-31 12:37:32,0,"neutral"
"RT @zillow: It's time to ditch that Impressionist poster you've had since college. Here's your adult guide to buying art: https://t.co/7eW3…",-84.3864314,33.7598597,2017-08-31 12:37:30,0,"neutral"
"RT @zillow: This 4,600-square-foot Victorian featured in popular Netflix series ""House of Cards"" will soon be up for auction. https://t.co/…",-84.3864314,33.7598597,2017-08-31 12:37:28,1,"positive"
"RT @zillow: Downsizing? That’s so 2016. New data shows more homeowners -- especially millennials -- want to live large: https://t.co/EHL2ug…",-84.3864314,33.7598597,2017-08-31 12:37:11,0,"neutral"
"Understanding the Role of the Real Estate Agent

The road to homeownership can be bumpy, and it’s often filled... https://t.co/Wl3HlaDByh",-86.7816016,36.1626638,2017-08-31 12:37:07,-1,"negative"
"RT @zillow: Bachelorette party… or bungalow? Pre-wedding parties can put a dent in your down payment savings: https://t.co/a5p8vN7Ekz https…",-84.3864314,33.7598597,2017-08-31 12:37:06,0,"neutral"
"<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>
Georgia Ave &amp; Fern Pl NW, Washington DC 20012 - Zillow https://t.co/0bU5cwwbEL",-111.9228501,33.501319,2017-08-31 12:36:28,0,"neutral"
"Meanwhile, I'm so ready to move. Zillow is my new fav app!",-90.0715323,29.9510658,2017-08-31 12:32:44,2,"positive"
"Pinecrest living at it's best!
#realtor #pinecrest #zillow #trulia https://t.co/4j7eUaSGAn",-80.1340772,25.7826123,2017-08-31 12:32:11,0,"neutral"
"RT @nickslocumteam: Thank you Nicole &amp; Tammy for your ""<ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F>"" review on #Zillow. We are very grateful that we were… https://t.co/O6GuxeyxV3",-111.8918519,40.5266966,2017-08-31 12:30:58,2,"positive"
"RT @zillow: These floating homes are calling your name. https://t.co/IUvqHGAZua https://t.co/mHykVplwOx",-84.3864314,33.7598597,2017-08-31 12:30:03,0,"neutral"
"RT @zillow: Downsizing? That’s so 2016. New data shows more homeowners -- especially millennials -- want to live large: https://t.co/EHL2ug…",-84.3864314,33.7598597,2017-08-31 12:30:00,0,"neutral"
"RT @zillow: Bachelorette party… or bungalow? Pre-wedding parties can put a dent in your down payment savings: https://t.co/a5p8vN7Ekz https…",-84.3864314,33.7598597,2017-08-31 12:29:55,0,"neutral"
"Staging a home 101
#realtor #brickell #zillow #trulia #southbeach https://t.co/n2dX4BlCsu",-80.1340772,25.7826123,2017-08-31 12:29:26,0,"neutral"
"<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB>https://t.co/riud3GXNsZ
75040 Inverness Dr,
Indian Wells, CA 92210
4 beds | 5 baths | 3,580 sf 
<ed><U+00A0><U+00BD><ed><U+00B3><U+00AC> josh@thehjc.com… https://t.co/GEFvBbdrPk",-118.4051458,34.0692905,2017-08-31 12:29:07,0,"neutral"
"RT @mook1971: Plz RT &amp; save in Zillow App! https://t.co/ThtU9bUAQT https://t.co/LTEtMq1irK",-95.712891,37.09024,2017-08-31 12:27:21,0,"neutral"
"206 Anderson St Downtown Greenville SC 29601
• LOCATION, LOCATION, LOCATION 
Click this link for the details:… https://t.co/D25BI7wadd",-82.3940104,34.8526176,2017-08-31 12:22:57,0,"neutral"
"Check out my newest exclusive, showings start after the Labor day weekend:... https://t.co/FE7Hxe13rh",-73.7284647,40.8006567,2017-08-31 12:21:07,0,"neutral"
"Inman News How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeselle... https://t.co/DPddatpRtP",-71.2008912,42.7885553,2017-08-31 12:17:02,1,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/ENvqknrlPp",-117.1610838,32.715738,2017-08-31 12:16:47,2,"positive"
"Live the Santa Fe dream. https://t.co/dBcmg1FfEB #Santa Fe #Albuquerque  #lobos #property #home #Phoenix #wsj… https://t.co/TLx8B18791",-95.712891,37.09024,2017-08-31 12:16:02,0,"neutral"
"Another successful closing in Deerfield Beach - SOLD $370,000
#Trump #TIR #DeerfieldBeach #Beach https://t.co/bfolWbnWqv",-80.0872654,26.275636,2017-08-31 12:13:53,2,"positive"
"Homes With Blue Bathrooms Sell for $5,440 More Than Expected https://t.co/S5VbufgHQZ",-114.1172994,51.0013905,2017-08-31 12:11:46,0,"neutral"
"The Tricky Thing About Buying a Tiny Home

https://t.co/MZmDxZZjm4",-81.4065011,41.6397696,2017-08-31 12:07:40,-1,"negative"
"The 33-acre property in Miley's birth city, Franklin, includes a pool and mini-golf course.  WOW https://t.co/sSAVND7xnU",-2.997664,51.584151,2017-08-31 12:06:01,1,"positive"
"https://t.co/i4APmEdLJf How I convert leads from Zillow Instant Offers https://t.co/rvNWynRiTV",-80.1373174,26.1224386,2017-08-31 12:02:53,1,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/vI2yMsXMXZ",-80.1289321,26.3683064,2017-08-31 12:02:20,2,"positive"
"#realestate <U+2191><U+2193> How I convert leads from Zillow Instant Offers https://t.co/U39N8NP99J",55.198144,24.971585,2017-08-31 12:02:14,1,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/kDCzp9ML1t",-121.3716178,38.4087993,2017-08-31 12:02:09,2,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/4q32GibcNS",-118.2436849,34.0522342,2017-08-31 12:02:06,2,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/cwQnE4wj4d",-81.9495331,26.5628537,2017-08-31 12:02:06,2,"positive"
"#RENews #EREAG How I convert leads from Zillow Instant Offers https://t.co/atFqNb4aJI",-76.7791365,39.0067768,2017-08-31 12:01:36,1,"positive"
"6 Millennial Pink Homes Proving This Color Is Here to Stay https://t.co/ari35yz13J",-73.2017811,40.7906538,2017-08-31 12:00:48,1,"positive"
"Yes https://t.co/QmWWno8wiG",-95.712891,37.09024,2017-08-31 11:46:11,0,"neutral"
"July 2017 Market Report: Almost Half of U.S. Homes Are Worth More Now Than Before the Bubble - Zillow Research https://t.co/P1giDtjByq",-80.0376429,26.7185336,2017-08-31 11:29:04,1,"positive"
"If #Zillow &amp; #Redfin are not going to do it, someone has a huge opportunity to automate the #realestate transaction: https://t.co/EUh3QedeE0",-78.7811169,35.79154,2017-08-31 11:18:16,0,"neutral"
"Zillow: Machine learning and data disrupt real estate https://t.co/OjUoHUowG8 via @ZDNet &amp; @mkrigsman",14.2681244,40.8517746,2017-08-31 11:07:01,-1,"negative"
"Do's and Don'ts for Buying and Selling a House! https://t.co/oauZewdPBB",-81.9495331,26.5628537,2017-08-31 11:05:22,0,"neutral"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/fW4aIh8lKM",-95.712891,37.09024,2017-08-31 11:00:51,2,"positive"
"See what I found on @Zillow! https://t.co/L3o1x8JWcH https://t.co/tYjIgZh07e",-112.0740373,33.4483771,2017-08-31 10:52:36,0,"neutral"
"See what I found on @Zillow! https://t.co/L3o1x8JWcH https://t.co/W4s3ZcDKGM",-112.0740373,33.4483771,2017-08-31 10:51:48,0,"neutral"
"Peek Inside a Candy-Colored Mid-Century Modern Throwback https://t.co/VOtUilNtWm #loans #refi https://t.co/aAPVFpilgB",-104.8319195,39.7294319,2017-08-31 10:51:36,1,"positive"
"Iggy Azalea and Nick Young Have Unloaded Their 'Fancy' LA Home https://t.co/f7W2pzC0IR #loans #refi https://t.co/Vs5BXtMmGL",-104.8319195,39.7294319,2017-08-31 10:51:35,1,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/z6qXswi21f",-111.9260519,33.4941704,2017-08-31 10:45:52,2,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/AtxTPVDSUC",-95.712891,37.09024,2017-08-31 10:45:51,2,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/KgqnJGu5cy",-111.9260519,33.4941704,2017-08-31 10:45:41,2,"positive"
"RT @therealdaraek: Zillow Porchlight reports on the market trend of upsizing. #home #realestate #market #news https://t.co/FcUzXNm4jM",-122.6706498,45.4206749,2017-08-31 10:34:59,0,"neutral"
"See what I found on @Zillow! https://t.co/dGVB1QWYDZ Listed! <ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>Wilkinson-Woods-Dr-30-Sarasota-FL-34231/47501725_zpid https://t.co/CSBqdQ70v6",-82.4542632,27.0997775,2017-08-31 10:32:27,0,"neutral"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/ueQ3RqyWh1",-111.9260519,33.4941704,2017-08-31 10:30:58,2,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/xsnA9b1kOr",-111.9260519,33.4941704,2017-08-31 10:30:41,2,"positive"
"#REI #Real Estate #investing How I convert leads from Zillow Instant Offers https://t.co/Op5DtJo6Wr",-76.7952525,39.3673278,2017-08-31 10:30:41,1,"positive"
"Zillow is a great resource. However, the information you find there is not always up to date. Be sure you have... https://t.co/C6DA4yN5uA",-79.1214313,33.4332236,2017-08-31 10:30:03,1,"positive"
"Danville IL Real Estate https://t.co/NEzf51O2t7",-121.9999606,37.8215929,2017-08-31 10:27:17,0,"neutral"
"How I convert leads from Zillow Instant Offers https://t.co/1snhNjMpwE #realestate",-78.680016,33.8160058,2017-08-31 10:24:08,1,"positive"
"RT @therealdaraek: Zillow Porchlight reports on the market trend of upsizing. #home #realestate #market #news https://t.co/FcUzXNm4jM",153.4,-28.016667,2017-08-31 10:20:17,0,"neutral"
"RT @JonBurgener: Zillow Porchlight reports on the market trend of upsizing. #home #realestate #market #news https://t.co/FN8SAmRFAE",153.4,-28.016667,2017-08-31 10:20:01,0,"neutral"
"RT @academymtgrvt: Zillow put together this quiz to see if you can guess the price of these homes. #Zillow #quiz #house #realestate https:/…",153.4,-28.016667,2017-08-31 10:19:45,0,"neutral"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/7nflFtlKZL",-111.9260519,33.4941704,2017-08-31 10:15:47,2,"positive"
"#203k #RealEstate How I convert leads from Zillow Instant Offers https://t.co/NL0zMjgiWu",-74.0059413,40.7127837,2017-08-31 10:15:45,1,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/JQ5lz0XBx1",-111.9260519,33.4941704,2017-08-31 10:15:44,2,"positive"
"How I convert leads from Zillow Instant Offers https://t.co/CUleRIdx9F",-82.9118591,42.3861485,2017-08-31 10:15:36,1,"positive"
"How I convert leads from Zillow Instant Offers - When Realtor Veronica Figueroa receives a homeseller lead from... https://t.co/Pm1G12wfXw",-84.3879824,33.7489954,2017-08-31 10:15:35,2,"positive"
"New post: ""How I convert leads from Zillow Instant Offers"" https://t.co/xZIm3ozDsj",-82.9987942,39.9611755,2017-08-31 10:10:20,1,"positive"
"How I convert leads from Zillow Instant Offers https://t.co/ouL47TiIOF",-86.158068,39.768403,2017-08-31 10:06:28,1,"positive"
"How I convert leads from Zillow Instant Offers: https://t.co/9HXr9l7Ysc",-81.5471201,30.0820653,2017-08-31 10:06:13,1,"positive"
"How I convert leads from Zillow Instant Offers https://t.co/EEvhpB8Vkn",-77.2652604,38.9012225,2017-08-31 10:06:03,1,"positive"
