"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"Fantastic west side Chapel Valley town home for sale. Beautiful upgrades and right next to the pool. https://t.co/F8oDJlM57k",FALSE,0,NA,2017-08-31 22:31:11,FALSE,NA,"903384701360070660",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SurfsUpWS",0,FALSE,FALSE,NA,NA,"Rapid City, SD","en","http://pbs.twimg.com/profile_images/586556125027246080/6bhtCamh_normal.jpg"
"Seeing my family home that my whole family &amp; I grew up in in Albuquerque on Zillow after it was taken back from the bank breaks my heart.",FALSE,42,NA,2017-08-31 22:31:10,FALSE,NA,"903384696826015745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JordanHanz",0,FALSE,FALSE,NA,NA,"Cape Cod, MA","en","http://pbs.twimg.com/profile_images/795360926874615808/sN2MvqtB_normal.jpg"
"Peek Inside a Candy-Colored Mid-Century Modern Throwback https://t.co/GN2Z6bqnx9 https://t.co/IYORyduu4O",FALSE,0,NA,2017-08-31 22:29:34,FALSE,NA,"903384296018239488",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TheAlbertsTeam",0,FALSE,FALSE,NA,NA,"Bellevue, WA","en","http://pbs.twimg.com/profile_images/830977490361290752/VLm7_SYY_normal.jpg"
"8 Hot Landscaping Trends for 2017 https://t.co/oBINNZoHZp",FALSE,0,NA,2017-08-31 22:29:26,FALSE,NA,"903384262845464576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","azbarbie",0,FALSE,FALSE,NA,NA,"33.642318,-112.213167","en","http://pbs.twimg.com/profile_images/499339243760545793/XRxeobNB_normal.jpeg"
"Zillow also has a newspaper and an engineering blog? ohhhh fuuucckkk yeah.",FALSE,4,NA,2017-08-31 22:28:53,FALSE,NA,"903384122021867521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Gooch49",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/580624272315543552/xDLF7FiA_normal.jpg"
"Check out his Kaggle blog post on how Zillow handles modelling pitfalls.  Written by Sr. Data Scientist Andy Martin. https://t.co/l0xHxIs5T9",FALSE,0,NA,2017-08-31 22:28:10,FALSE,NA,"903383943889788932",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","mkosmicki",0,FALSE,FALSE,NA,NA,"West Des Moines, IA","en","http://pbs.twimg.com/profile_images/692891509394243584/VNu9STbo_normal.jpg"
"Zillow's agent web hosting for $10 a month isn't bad at all actually.

Looks pretty legit <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>",FALSE,0,NA,2017-08-31 22:26:55,FALSE,NA,"903383628142460928",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ChrisKatouzi",0,FALSE,FALSE,NA,NA,"Laguna Niguel, CA","en","http://pbs.twimg.com/profile_images/855300931734298625/lNgmIjto_normal.jpg"
"https://t.co/lKzdbuYiAq https://t.co/I7l55mQGQm",FALSE,0,NA,2017-08-31 22:26:02,FALSE,NA,"903383404820828161",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","richardmaize",0,FALSE,FALSE,NA,NA,"Beverly Hills","en","http://pbs.twimg.com/profile_images/744885398/richard-maize_normal.jpg"
"RT @zillow: Small space? No problem! Quick tips to fit bikes, bedding and more inside any place:
https://t.co/IM8BINtfiY https://t.co/2mJbi…",FALSE,0,NA,2017-08-31 22:25:33,FALSE,NA,"903383282313682944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","richard_maize",12,TRUE,FALSE,NA,NA,"Beverly Hills, CA","en","http://pbs.twimg.com/profile_images/591276700891230209/esOQR9-w_normal.jpg"
"44290 W Adobe Cir, Maricopa, AZ 85139 | MLS #5653764 | Zillow https://t.co/uRvXOzshtR",FALSE,0,NA,2017-08-31 22:24:33,FALSE,NA,"903383032475901952",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MovetosunnyFL",0,FALSE,FALSE,NA,NA,"North Port, FL","en","http://pbs.twimg.com/profile_images/463409128824512513/ljmOI5cz_normal.jpeg"
"Put you in ya place like it's zillow",FALSE,0,NA,2017-08-31 22:24:28,FALSE,NA,"903383009407193088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doped7",0,FALSE,FALSE,NA,NA,"Where the cash at","en","http://pbs.twimg.com/profile_images/888535689956032512/beYVaK48_normal.jpg"
"202 Avenida La Cuesta
San Clemente, CA 92672
6 beds | 9 baths | 8,500 sqft
<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB> https://t.co/th3oSM4F4H
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> (760) 560-83… https://t.co/HJNbvZu5LU",FALSE,0,NA,2017-08-31 22:23:03,TRUE,NA,"903382654288003073",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","PCSCriss",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/887411369347137536/FO7euBr1_normal.jpg"
"RT @DebraRemax: Wow! I'm now a master of client happiness! Check out my 50th @PremierAgent review badge: https://t.co/9T87L8fmFO #zillow #t…",FALSE,0,NA,2017-08-31 22:21:56,FALSE,NA,"903382372795596800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lgthekiller",1,TRUE,FALSE,NA,NA,"Los Angeles","en","http://pbs.twimg.com/profile_images/894729872588775430/1p9FmQyn_normal.jpg"
"My newest listing, know the house extremely well, if you know anyone who might be interested in it at all, I ask i… https://t.co/wdNV9bpLK8",FALSE,1,NA,2017-08-31 22:20:09,FALSE,NA,"903381925271887874",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","richmendonca",0,FALSE,FALSE,NA,NA,"36.253702,-115.178402","en","http://pbs.twimg.com/profile_images/2816111368/2ea25933a8c30beaaa30f6cf55b45270_normal.png"
"ZILLOW TIP - Excuse me !! You're wrong ?? Increase in ""duress sales"" means #realestate markets and #economy are getting worse, not better !!",FALSE,0,NA,2017-08-31 22:18:38,FALSE,NA,"903381542130651136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhilMitsch",0,FALSE,FALSE,NA,NA,"Cherry Hill, New Jersey","en","http://pbs.twimg.com/profile_images/2686991497/b6febde0903a181ed6063b9a8cfe189d_normal.jpeg"
"161 Varney Mill Rd, Bath, ME 04530 | MLS #1323240 | Zillow https://t.co/PUsPzumxPc",FALSE,0,NA,2017-08-31 22:17:36,FALSE,NA,"903381282431881217",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","rricematt",0,FALSE,FALSE,NA,NA,"Bangor, ME","en","http://pbs.twimg.com/profile_images/2617994337/raeann_rice__512x640__normal.jpg"
"How I convert leads from Zillow Instant Offers https://t.co/h4K9tLhlR2",FALSE,0,NA,2017-08-31 22:15:28,FALSE,NA,"903380745053388800",NA,"<a href=""http://www.e-agents.com"" rel=""nofollow"">BayNetSocial</a>","cherrypophead",0,FALSE,FALSE,NA,NA,"San Bruno, CA","en","http://pbs.twimg.com/profile_images/494936268929634304/zP0zFNpO_normal.png"
"Your New, Bigger Space: 5 Ways to Win at #Upsizing Your #Home via @zillow https://t.co/ybcqKLMTyH",FALSE,0,NA,2017-08-31 22:15:07,FALSE,NA,"903380658650742784",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","tbradleybanta",0,FALSE,FALSE,NA,NA,"Colorado | USA","en","http://pbs.twimg.com/profile_images/2706955478/f908663c7fc3906451f23e9aba774d46_normal.png"
"RT @trdny: Here's why Zillow's stock has fallen 23% since June https://t.co/PMH9i4Flfs (@ebsolomont)",FALSE,0,NA,2017-08-31 22:12:43,FALSE,NA,"903380053890871297",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CaylynSullivan",5,TRUE,FALSE,NA,NA,"NYC","en","http://pbs.twimg.com/profile_images/760957398785941505/j1Eh01lD_normal.jpg"
"Apartments for rent in West Hollywood courtesy of #Zillow  https://t.co/m9yZ29JGNx https://t.co/4nPzbvptFC",FALSE,2,NA,2017-08-31 22:11:56,FALSE,NA,"903379857387618304",NA,"<a href=""http://www.gaywesthollywood.com"" rel=""nofollow"">Gay West Hollywood</a>","GayWeHo",0,FALSE,FALSE,NA,NA,"West Hollywood, CA 90069","en","http://pbs.twimg.com/profile_images/876690497628127232/cgLjiRV-_normal.jpg"
"Here’s why Zillow’s stock has fallen 23% since June https://t.co/XlBYyQAudJ",FALSE,0,NA,2017-08-31 22:11:13,FALSE,NA,"903379674532683776",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MsReneAbdo",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/2382286425/image_normal.jpg"
"Here’s why Zillow’s stock has fallen 23% since June https://t.co/p6FsfWQPUX #CRE #GNYCRE",FALSE,0,NA,2017-08-31 22:11:11,FALSE,NA,"903379667863838721",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GNYCRE",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/780484234054082560/_p3LDvH-_normal.jpg"
"Here’s why Zillow’s stock has fallen 23% since June https://t.co/zVWvymqL0J",FALSE,0,NA,2017-08-31 22:11:11,FALSE,NA,"903379667343704064",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","havilahfunding",0,FALSE,FALSE,NA,NA,"Biloxi, MS","en","http://pbs.twimg.com/profile_images/797632920370417664/dMdWeJK6_normal.jpg"
"FINANCIAL TIP - Overpaying and refinancing #realestate can prevent people from buying several #homes during a #lifetime !! #zillow #trulia",FALSE,0,NA,2017-08-31 22:09:22,FALSE,NA,"903379210982580224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhilMitsch",0,FALSE,FALSE,NA,NA,"Cherry Hill, New Jersey","en","http://pbs.twimg.com/profile_images/2686991497/b6febde0903a181ed6063b9a8cfe189d_normal.jpeg"
"RT @modestproposal1: Phenomenal sociological window

25-34: Tinder, Zillow, Yelp 
55+: Fox News, Solitaire, Weather apps https://t.co/MKP2f…",FALSE,0,NA,2017-08-31 22:08:46,FALSE,NA,"903379060570578945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eric_analytic",47,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/895178978054557696/wem-p5uE_normal.jpg"
"Here's why Zillow's stock has fallen 23% since June https://t.co/wmI8IPGsom (ebsolomont) trdny #therealdeal",FALSE,0,NA,2017-08-31 22:07:03,FALSE,NA,"903378629484273664",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TheGeilsReport",0,FALSE,FALSE,NA,NA,"West Village, NYC","en","http://pbs.twimg.com/profile_images/499361193471913984/e3fCms72_normal.jpeg"
"trdny: Here's why Zillow's stock has fallen 23% since June https://t.co/Lvb2nHSYtw (ebsolomont)",FALSE,0,NA,2017-08-31 22:06:24,FALSE,NA,"903378464484597760",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DonJohnstonJC",0,FALSE,FALSE,NA,NA,"Jersey City, NJ","en","http://pbs.twimg.com/profile_images/869014121936760832/dmdgGP73_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/JOC8YyOscA",FALSE,0,NA,2017-08-31 22:04:11,FALSE,NA,"903377908286283776",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CASelf1",0,FALSE,FALSE,NA,NA,"Bothell, WA 98011","en","http://pbs.twimg.com/profile_images/750399223166738432/ttuHzs3J_normal.jpg"
"Here's why Zillow's stock has fallen 23% since June https://t.co/PMH9i4Flfs (@ebsolomont)",FALSE,4,NA,2017-08-31 22:03:56,FALSE,NA,"903377844163764225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trdny",5,FALSE,FALSE,NA,NA,"New York, New York","en","http://pbs.twimg.com/profile_images/459403373716848640/Ygj_8pgd_normal.png"
"RT @stephcd: sometimes i like to go on zillow and type in the keyword dumbwaiter",FALSE,0,NA,2017-08-31 22:03:26,FALSE,NA,"903377715591397376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akula06",4,TRUE,FALSE,NA,NA,"south nowhere","en","http://pbs.twimg.com/profile_images/806515674755440641/t1djm65E_normal.jpg"
"Lucky dog! With these pet-friendly perks, your canine companion will never have to ruff it. https://t.co/6gz6vkEJpt",FALSE,1,NA,2017-08-31 22:02:34,FALSE,NA,"903377499396169731",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RMXCentralRE",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/781496805192245248/JDkPeBwa_normal.jpg"
"Lucky dog! With these pet-friendly perks, your canine companion will never have to ruff it.  https://t.co/qt7Vxs6hW0",FALSE,0,NA,2017-08-31 22:02:33,FALSE,NA,"903377497106116608",NA,"<a href=""http://www.circlesuite.com"" rel=""nofollow"">CircleSuite</a>","AlexNovaTeam",0,FALSE,FALSE,NA,NA,"Virginia Beach, VA","en","http://pbs.twimg.com/profile_images/1218346584/AlexNovaWeb_normal.jpg"
"There's no other way to put it: Moving is stressful. But it doesn't have to be a waking nightmare. Here's how... https://t.co/yq8uVa2ihk",FALSE,0,NA,2017-08-31 22:02:30,FALSE,NA,"903377481834561536",NA,"<a href=""http://www.circlesuite.com"" rel=""nofollow"">CircleSuite</a>","EXITCapeRealty",0,FALSE,FALSE,NA,NA,"Cotuit, MA","en","http://pbs.twimg.com/profile_images/457185871205511169/jiBuqPq-_normal.png"
"Tell your palace guards and court jester to start packing. Any of these for-sale homes could be yours.  https://t.co/W8DrhJLs4I",FALSE,2,NA,2017-08-31 22:01:37,FALSE,NA,"903377262489284610",NA,"<a href=""http://www.circlesuite.com"" rel=""nofollow"">CircleSuite</a>","CBHLMike",0,FALSE,FALSE,NA,NA,"Westfield, NJ","en","http://pbs.twimg.com/profile_images/769049080681160704/x_hNFaVA_normal.jpg"
"Applying DevOps to machine learning @GeekWire https://t.co/CX23jaYg9J",FALSE,0,NA,2017-08-31 22:00:57,FALSE,NA,"903377092259307520",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","ranibagai",0,FALSE,FALSE,NA,NA,"#techrecruiter","en","http://pbs.twimg.com/profile_images/1744281795/Rani_normal.JPG"
"https://t.co/Dfgwg5VUVQ takes on Zillow's Zestimate with ""My Home"". 
https://t.co/W5AvUBZ0m0 https://t.co/ggZ9TkEJBK",FALSE,0,NA,2017-08-31 22:00:50,FALSE,NA,"903377063524147200",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Aisling52",0,FALSE,FALSE,NA,NA,"Naples, FL","en","http://pbs.twimg.com/profile_images/411952950202732545/jh4Sr_6H_normal.jpeg"
"It takes more than two years before buying the typical U.S. home makes more financial sense than renting it (...  https://t.co/LvibF8ymfU",FALSE,0,NA,2017-08-31 22:00:44,FALSE,NA,"903377039755018248",NA,"<a href=""http://www.circlesuite.com"" rel=""nofollow"">CircleSuite</a>","marleighb2",0,FALSE,FALSE,NA,NA,"Marietta, GA","en","http://pbs.twimg.com/profile_images/830447445003886592/iGIj6hQg_normal.jpg"
"Soaking tub with a corner view of the Caribbean? Check. Yoga deck with crashing waves in the background? This pla https://t.co/PvwzEmIqu2",FALSE,0,NA,2017-08-31 22:00:09,FALSE,NA,"903376889758314498",NA,"<a href=""http://www.circlesuite.com"" rel=""nofollow"">CircleSuite</a>","mikefaganma",0,FALSE,FALSE,NA,NA,"Elliott City, MD","en","http://pbs.twimg.com/profile_images/852696713446010881/RKI56Iia_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/Gjt1KGiMrP",FALSE,0,NA,2017-08-31 21:59:20,FALSE,NA,"903376684518277120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealtyisArt",0,FALSE,FALSE,NA,NA,"Scottsdale, Arizona","en","http://pbs.twimg.com/profile_images/542195777196412928/Mq9_j27F_normal.jpeg"
"Millennial Americans Are Moving to the 'Burbs, Buying Big SUVs via @Bloomberg @zillow  https://t.co/P7uCK6pZwN",FALSE,0,NA,2017-08-31 21:55:05,FALSE,NA,"903375616828956675",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FHowgill",0,FALSE,FALSE,NA,NA,"Washington DC","en","http://pbs.twimg.com/profile_images/806981014002298880/4iM5QsTn_normal.jpg"
"RT @SvenjaGudell: Think it’s too late to sign up for the $1M Zillow Prize for improving the Zestimate? Think again! https://t.co/ZNxl6hDYdj",FALSE,0,NA,2017-08-31 21:53:26,FALSE,NA,"903375201831759872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ayan604",1,TRUE,FALSE,NA,NA,"Vancouver","en","http://pbs.twimg.com/profile_images/602706700756324353/ynU0d2ss_normal.jpg"
"""Where Should I Keep My...?"": Solving the Ultimate Small Space Dilemmas https://t.co/niSKCiM6SR https://t.co/M3CuujzU00",FALSE,0,NA,2017-08-31 21:52:01,FALSE,NA,"903374846155005952",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RansfordCannon",0,FALSE,FALSE,NA,NA,"Denver, NC","en","http://pbs.twimg.com/profile_images/821768477681676288/Ll9hQcsF_normal.jpg"
"Quiz: What's Your Home Design Style? https://t.co/MN4nNT7Elr",FALSE,0,NA,2017-08-31 21:50:38,FALSE,NA,"903374497373339653",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jkstevensn",0,FALSE,FALSE,NA,NA,"Okemos, MI","en","http://pbs.twimg.com/profile_images/831244615348916228/vHbXKx2Y_normal.jpg"
"The 4 phases of homeownership #realestate https://t.co/JycgHxTKuK",FALSE,0,NA,2017-08-31 21:49:04,FALSE,NA,"903374101397606402",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CanterBrokerage",0,FALSE,FALSE,NA,NA,"San Diego","en","http://pbs.twimg.com/profile_images/463411559226552320/-SkGvaOV_normal.png"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/IYn7PLSUxb",FALSE,0,NA,2017-08-31 21:49:00,FALSE,NA,"903374086834987010",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NealElbaum",0,FALSE,FALSE,NA,NA,"Queens, NY","en","http://pbs.twimg.com/profile_images/483665727853834241/zSunOuDB_normal.jpeg"
"This Waterfront queen bedroom apartment for rent is just minutes to Huntington Village. Living room with picture... https://t.co/rkANA2OQ6h",FALSE,0,NA,2017-08-31 21:48:11,FALSE,NA,"903373879619575815",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","finest_realty",0,FALSE,FALSE,NA,NA,"Huntington, NY","en","http://pbs.twimg.com/profile_images/868166102651621380/3vqdlyXn_normal.jpg"
"Here’s why Zillow’s stock has fallen 23% since June - Zillow Group is on track to make $1 billion this year, bu... https://t.co/h7yMGUuFn9",FALSE,0,NA,2017-08-31 21:46:13,FALSE,NA,"903373385618608128",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","duanemccalla",0,FALSE,FALSE,NA,NA,"New Jersey ","en","http://pbs.twimg.com/profile_images/754543369/magmypic_normal.jpg"
"Tips for long-distance home buyers!

Click here for tips: https://t.co/B89r3ie9E9

#LongDistance #HomeBuying https://t.co/V1kE1slYiN",FALSE,0,NA,2017-08-31 21:46:04,FALSE,NA,"903373349073641473",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TeamDurden1",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/688120507514761216/5Vy360Zv_normal.jpg"
"#realestate Here’s why Zillow’s stock has fallen 23% since June https://t.co/oLM5YRRS9Y",FALSE,0,NA,2017-08-31 21:45:51,FALSE,NA,"903373291255201792",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NycRealtorMarie",0,FALSE,FALSE,NA,NA,"NYC","en","http://pbs.twimg.com/profile_images/794187720365142017/et0xpG3H_normal.jpg"
"3 Common Mistakes First-Time #HomeBuyers Make https://t.co/gKhKXjbwUI #HomeBuying #RealEstate",FALSE,0,NA,2017-08-31 21:45:15,FALSE,NA,"903373142491615233",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MarionLRealtor",0,FALSE,FALSE,NA,NA,"Kelowna, British Columbia","en","http://pbs.twimg.com/profile_images/902292590258565120/l8JQPE1A_normal.jpg"
"With just a little vigilance and prep (and a $15 gadget), you can keep a flooding disaster at bay. https://t.co/dOWXDNueZ6",FALSE,0,NA,2017-08-31 21:45:04,FALSE,NA,"903373095980982273",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kw_upstate",0,FALSE,FALSE,NA,NA,"Greenville, SC","en","http://pbs.twimg.com/profile_images/378800000542716823/6d163121f730dace7e7c05318a9d7232_normal.png"
"RT @kaggle: Delivering new, daily predictions is a challenge. Read Sr. Data Scientist Andy Martin share how @zillow handles it. https://t.c…",FALSE,0,NA,2017-08-31 21:39:29,FALSE,NA,"903371690893299713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","conormacd",21,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/807956627353694212/HycJC157_normal.jpg"
